,wet_cell_count,diff_topo,diff_no_breach,num_breaches,mean_depth,mean_distance,mean_breach_area,total_breach_area,inundation_per_breach (m**2)
dw_0270_4,822146.0,113951.0,13735.0,4.0,-0.7141261358766484,275.7386262595609,196.91215968267554,787.6486387307021,1112535.0
dw_0213_3,822073.0,113878.0,13662.0,3.0,-1.1255251135993076,286.322045901766,322.26265323957136,966.7879597187141,1475496.0
dw_0032_2,815797.0,107602.0,7386.0,2.0,-0.03347348713275925,328.9858545636956,11.012303769597672,22.024607539195344,1196532.0
dw_0276_4,831925.0,123730.0,23514.0,4.0,-0.9034362574983589,444.48066610644423,401.5599495175836,1606.2397980703345,1904634.0
dw_0142_4,825840.0,117645.0,17429.0,4.0,-0.9198317096782754,375.23483704353936,345.15290168860787,1380.6116067544315,1411749.0
dw_0257_1,809474.0,101279.0,1063.0,1.0,-1.3558971721184023,59.996840474975066,81.3495463360576,81.3495463360576,344412.0
dw_0155_1,815163.0,106968.0,6752.0,1.0,-0.0819183173119528,616.9675095519909,50.54094021864526,50.54094021864526,2187648.0
dw_0036_3,814615.0,106420.0,6204.0,3.0,-0.6957983674273781,141.66064816289926,98.56724772044952,295.70174316134853,670032.0
dw_0171_3,821374.0,113179.0,12963.0,3.0,-0.49096179618311914,314.98707857311547,154.64662187073006,463.93986561219015,1400004.0
dw_0292_5,826445.0,118250.0,18034.0,5.0,-0.9511259501720465,211.39031970672355,201.0588186882301,1005.2940934411505,1168603.2
