,inundation,breach_area,simulation_name,num_breaches
308,9.559944,0.0036038359432500455,w_0154_6,6.0
309,9.913752,0.003839829312793981,w_0295_6,6.0
310,5.09652,0.001771909653078812,w_0112_6,6.0
311,11.057472,0.004807786983689512,w_0422_6,6.0
312,7.027884,0.0027558669458081766,w_0167_6,6.0
313,9.006228,0.003407845497573821,w_0274_6,6.0
314,5.7591,0.0020219049189334095,w_0148_6,6.0
315,12.815172,0.005311748869135867,w_0455_6,6.0
316,4.038984,0.0014559316463902243,w_0465_6,6.0
317,7.31106,0.0023838893726151156,w_0007_6,6.0
318,9.586512,0.003565835759540309,w_0313_6,6.0
319,4.815288,0.0016159288653418806,w_0298_6,6.0
320,10.060848,0.004329800897452865,w_0480_6,6.0
321,5.224176,0.0016919269105983349,w_0049_6,6.0
322,4.507164,0.0015879257799549132,w_0158_6,6.0
323,7.290648,0.00262587847652666,w_0307_6,6.0
324,10.92528,0.003712327930885284,w_0088_6,6.0
325,6.684444,0.002223895501351753,w_0237_6,6.0
326,3.97062,0.0013559307724839795,w_0268_6,6.0
327,12.498948,0.005287752170399987,w_0510_6,6.0
328,9.975312,0.003947817614189098,w_0264_6,6.0
329,12.163608,0.004871775220324645,w_0260_6,6.0
330,7.739712,0.00293386491779622,w_0123_6,6.0
331,4.561272,0.001631925296745374,w_0211_6,6.0
332,9.785448,0.004011812224234453,w_0441_6,6.0
333,5.477544,0.002001905230930025,w_0438_6,6.0
334,5.185944,0.0019339103600312824,w_0221_6,6.0
335,4.907952,0.0018299148841966107,w_0103_6,6.0
336,9.024048,0.003631832868782365,w_0021_6,6.0
337,6.898284,0.0024218856550849563,w_0328_6,6.0
338,8.998452,0.0027748603184655812,w_0257_6,6.0
339,4.350024,0.0013539381313998457,w_0429_6,6.0
340,5.463612,0.002297884581651805,w_0283_6,6.0
341,5.460372,0.0018259096438316875,w_0101_6,6.0
342,4.355856,0.0017359210427579873,w_0359_6,6.0
343,6.611868,0.0022078993496998252,w_0042_6,6.0
344,10.9593,0.004461788667227282,w_0280_6,6.0
345,12.120516,0.005737742280820414,w_0124_6,6.0
346,3.997188,0.001397930378698299,w_0411_6,6.0
347,3.897072,0.001435934644693221,w_0371_6,6.0
348,11.90862,0.0047777782958978365,w_0332_6,6.0
349,6.375996,0.002119901552318037,w_0034_6,6.0
350,3.525444,0.001287938396977828,w_0431_6,6.0
351,5.904576,0.002031907209352893,w_0028_6,6.0
352,8.549064,0.0034978300870294925,w_0365_6,6.0
353,6.412608,0.0022818884003014558,w_0194_6,6.0
354,5.390388,0.001917912792389513,w_0443_6,6.0
355,4.332204,0.0016139192448159584,w_0329_6,6.0
356,10.111068,0.003747827621698273,w_0291_6,6.0
357,11.193552,0.004443784552868415,w_0373_6,6.0
358,3.390012,0.0014759279801356878,w_0353_6,6.0
359,9.106344,0.0034158328677111795,w_0030_6,6.0
360,7.023672,0.0026598822449762144,w_0349_6,6.0
361,4.816584,0.0015259269307693988,w_0512_6,6.0
362,11.605032,0.0045657966785199585,w_0079_6,6.0
363,5.841072,0.002013907545593518,w_0200_6,6.0
364,11.29626,0.004915778338146769,w_0336_6,6.0
365,9.520416,0.003959807112143913,w_0405_6,6.0
366,4.174416,0.001431931327205337,w_0208_6,6.0
367,5.483376,0.0017739211385314302,w_0032_6,6.0
368,7.547904,0.0021764031838053437,w_0227_6,6.0
369,9.395676,0.0035258393514105493,w_0072_6,6.0
370,9.112824,0.003481836938188714,w_0155_6,6.0
371,8.8209,0.0028273661418497585,w_0293_6,6.0
372,7.6707,0.002971868269360038,w_0099_6,6.0
373,3.8232,0.001115947579984636,w_0504_6,6.0
374,5.549472,0.0019519073033412019,w_0360_6,6.0
375,9.68436,0.0036338224252718382,w_0523_6,6.0
376,10.091304,0.0040318165453307525,w_0146_6,6.0
377,4.52952,0.0015939239379334593,w_0301_6,6.0
378,11.219472,0.004157810198082481,w_0272_6,6.0
379,5.912352,0.002207895450954147,w_0407_6,6.0
380,5.306796,0.0017219212000894359,w_0281_6,6.0
381,6.687684,0.0025098797158203748,w_0190_6,6.0
382,6.681852,0.0023518882036666603,w_0185_6,6.0
383,5.893884,0.0021479019550734797,w_0287_6,6.0
384,10.059228,0.003927827404509491,w_0316_6,6.0
385,10.592208,0.004101816429253188,w_0479_6,6.0
386,10.092276,0.004471788907406459,w_0133_6,6.0
387,12.003228,0.004625784404084768,w_0323_6,6.0
388,6.376968,0.002215892568165734,w_0320_6,6.0
389,4.507488,0.0010519522586715185,w_0347_6,6.0
390,11.79036,0.004935772130005198,w_0309_6,6.0
391,4.732668,0.0014299390413180083,w_0464_6,6.0
392,3.996216,0.0015239291049038493,w_0297_6,6.0
393,5.891292,0.0021299026872935666,w_0121_6,6.0
394,5.289624,0.001947907762133751,w_0111_6,6.0
395,7.197984,0.0028418670030763687,w_0330_6,6.0
396,6.116148,0.0022018990333443427,w_0003_6,6.0
397,11.102832,0.004379796360879321,w_0368_6,6.0
398,9.482832,0.004003814696880604,w_0265_6,6.0
399,4.412556,0.001747914091472133,w_0008_6,6.0
400,4.852224,0.0018179168194857116,w_0318_6,6.0
401,8.62002,0.0037218189630462777,w_0166_6,6.0
402,5.758776,0.0020839061415395734,w_0177_6,6.0
403,9.846036,0.0034878389041151283,w_0428_6,6.0
404,5.220612,0.0017559190987751457,w_0027_6,6.0
405,6.773868,0.001885409226985757,w_0252_6,6.0
406,8.270748,0.0020879016528176156,w_0183_6,6.0
407,12.198276,0.004731766645326209,w_0337_6,6.0
408,9.53208,0.0039218058429706494,w_0145_6,6.0
409,9.096948,0.003951812492169345,w_0243_6,6.0
410,7.435152,0.0016989284079795232,w_0397_6,6.0
411,10.731528,0.004291806875424212,w_0452_6,6.0
412,11.216232,0.004615779786001439,w_0217_6,6.0
413,6.291756,0.002121900507907545,w_0339_6,6.0
414,6.795576,0.0024738811618686017,w_0410_6,6.0
415,5.606172,0.002083900204061405,w_0055_6,6.0
416,12.340188,0.004905757205751708,w_0102_6,6.0
417,5.745816,0.0020639012666992386,w_0372_6,6.0
418,7.016868,0.0026138731112398377,w_0220_6,6.0
419,7.242372,0.002629876851649292,w_0522_6,6.0
420,6.275556,0.0014059339946239978,w_0421_6,6.0
421,4.199688,0.0016479214240322684,w_0433_6,6.0
422,9.95004,0.002232893051310197,w_0509_6,6.0
423,7.435152,0.002967866398468309,w_0439_6,6.0
424,10.190124,0.003867813998945616,w_0238_6,6.0
425,10.488204,0.0044317839442890115,w_0232_6,6.0
426,7.061256,0.00268987321547268,w_0418_6,6.0
427,10.235484,0.003987814461086305,w_0241_6,6.0
428,8.060796,0.0034398385298660844,w_0033_6,6.0
429,5.202468,0.0016999202878995843,w_0277_6,6.0
430,8.142444,0.0017939147860529464,w_0240_6,6.0
431,6.674076,0.0021059053119018975,w_0061_6,6.0
432,11.7045,0.00452778908683823,w_0402_6,6.0
433,13.576572,0.005631731902734291,w_0066_6,6.0
434,9.548604,0.003801818138436527,w_0214_6,6.0
435,4.951368,0.001607927452729742,w_0333_6,6.0
436,10.157724,0.0030763497208041524,w_0051_6,6.0
437,9.24696,0.003447831739236617,w_0456_6,6.0
438,5.083236,0.001549928901171698,w_0137_6,6.0
439,6.246396,0.002359882463655699,w_0426_6,6.0
440,12.047292,0.005349754555758909,w_0136_6,6.0
441,9.281304,0.002959364093946323,w_0152_6,6.0
442,11.752452,0.005105765222927753,w_0458_6,6.0
443,5.209596,0.0017279244850115845,w_0035_6,6.0
444,9.908892,0.003825810232628578,w_0059_6,6.0
445,12.383604,0.004725778843755832,w_0039_6,6.0
446,12.578976,0.004871772677131166,w_0044_6,6.0
447,4.50198,0.001587921284198737,w_0139_6,6.0
448,12.345372,0.004963759832557385,w_0130_6,6.0
449,2.438748,0.000637970885043657,w_0442_6,6.0
450,9.223956,0.0037258412840422504,w_0228_6,6.0
451,5.298696,0.0017619216350252898,w_0363_6,6.0
452,4.599504,0.0015699331954005951,w_0259_6,6.0
453,4.611168,0.0015559287000725959,w_0508_6,6.0
454,4.736232,0.0016639190187521839,w_0129_6,6.0
455,10.86534,0.004345793185632218,w_0275_6,6.0
456,6.438204,0.002031908153837217,w_0036_6,6.0
457,5.984604,0.0021059050896552246,w_0408_6,6.0
458,5.184972,0.0018839129012093332,w_0502_6,6.0
459,4.616352,0.001559928717984988,w_0404_6,6.0
460,10.35504,0.0042518068162525425,w_0105_6,6.0
461,11.157264,0.004555787638843985,w_0128_6,6.0
462,6.635844,0.0022378979815371397,w_0249_6,6.0
463,8.669268,0.0035218410940835256,w_0058_6,6.0
0,9.310788,0.0021976846153029276,d_0209_6,6.0
1,8.964108,0.0022657506520544477,d_0074_6,6.0
2,8.361144,0.0020313708893208403,d_0212_6,6.0
3,9.238212,0.00196826640849998,d_0105_6,6.0
4,9.410256,0.0026732766321704905,d_0223_6,6.0
5,9.26802,0.0018673005053770528,d_0076_6,6.0
6,9.47214,0.00219682774899167,d_0225_6,6.0
7,8.337168,0.0012553617698112948,d_0323_6,6.0
8,9.743004,0.0031280838393068122,d_0431_6,6.0
9,9.738468,0.0022451346940986616,d_0219_6,6.0
10,9.950688,0.002996567887936176,d_0141_6,6.0
11,8.936244,0.0020074992339564673,d_0087_6,6.0
12,8.980956,0.0018107122732366236,d_0027_6,6.0
13,9.391788,0.002218544708482099,d_0359_6,6.0
14,8.099676,0.0017339850641272393,d_0120_6,6.0
15,9.588132,0.002090497852932656,d_0061_6,6.0
16,8.62812,0.0021034065509173126,d_0198_6,6.0
17,8.57142,0.0020523417991371988,d_0139_6,6.0
18,9.198684,0.001598012434670401,d_0047_6,6.0
19,9.086904,0.0021752835418384635,d_0398_6,6.0
20,9.522036,0.002233100028516077,d_0375_6,6.0
21,9.639972,0.0024280752426834038,d_0132_6,6.0
22,9.360684,0.002222298057377392,d_0079_6,6.0
23,8.610624,0.0020795552008772466,d_0054_6,6.0
24,9.252144,0.0019604464956083523,d_0245_6,6.0
25,9.58554,0.001985707682863152,d_0149_6,6.0
26,8.976096,0.0018412525457327015,d_0266_6,6.0
27,9.021456,0.001544776500870414,d_0073_6,6.0
28,9.269316,0.0021210809573475623,d_0235_6,6.0
29,8.73504,0.0019714916033634327,d_0342_6,6.0
30,9.848628,0.0027191469961212436,d_0153_6,6.0
31,9.947772,0.00237512390959259,d_0312_6,6.0
32,9.193176,0.0017626884418448917,d_0184_6,6.0
33,8.370864,0.001830125337345603,d_0130_6,6.0
34,8.980632,0.002256927615589448,d_0055_6,6.0
35,9.803592,0.002465323657667337,d_0211_6,6.0
36,8.044272,0.0013876545350867053,d_0282_6,6.0
37,8.250336,0.0015820804554533428,d_0048_6,6.0
38,7.512264,0.0014606303533891301,d_0254_6,6.0
39,8.812476,0.0018645800650338648,d_0384_6,6.0
40,9.753696,0.0020395697302729244,d_0274_6,6.0
41,9.719676,0.002274360983755032,d_0028_6,6.0
42,7.973964,0.001823378510116601,d_0369_6,6.0
43,9.036684,0.0018863111310888107,d_0400_6,6.0
