,wet_cell_count,diff_topo,diff_no_breach,num_breaches,mean_depth,mean_distance,mean_breach_area,total_breach_area,inundation_per_breach (m**2)
w_0508_6,822643.0,114448.0,14232.0,6.0,-2.0,129.66072500604966,259.3214500120993,1555.9287000725958,768528.0
w_0129_6,823029.0,114834.0,14618.0,6.0,-2.0,138.65991822934865,277.3198364586973,1663.9190187521838,789372.0
w_0275_6,841946.0,133751.0,33535.0,6.0,-2.0,362.1494321360181,724.2988642720362,4345.7931856322175,1810890.0
w_0036_6,828282.0,120087.0,19871.0,6.0,-2.0,169.32567948643475,338.6513589728695,2031.908153837217,1073034.0
w_0408_6,826882.0,118687.0,18471.0,6.0,-2.0,175.49209080460204,350.9841816092041,2105.9050896552244,997434.0
w_0502_6,824414.0,116219.0,16003.0,6.0,-2.0,156.99274176744447,313.98548353488894,1883.9129012093335,864162.0
w_0404_6,822659.0,114464.0,14248.0,6.0,-2.0,129.99405983208234,259.9881196641647,1559.928717984988,769392.0
w_0105_6,840371.0,132176.0,31960.0,6.0,-2.0,354.31723468771185,708.6344693754237,4251.806816252542,1725840.0
w_0128_6,842847.0,134652.0,34436.0,6.0,-2.0,379.64896990366543,759.2979398073309,4555.787638843985,1859544.0
w_0249_6,828892.0,120697.0,20481.0,6.0,-2.0,186.49149846142834,372.98299692285667,2237.89798153714,1105974.0
w_0058_6,835168.0,126973.0,26757.0,6.0,-2.0,293.4867578402938,586.9735156805876,3521.8410940835256,1444878.0
